/users/acr23hk/.conda/envs/paper1/lib/python3.8/site-packages/setuptools/_distutils/version.py
[09/15 00:34:03 detectron2]: Rank of current process: 0. World size: 4
[09/15 00:34:03 detectron2]: Full config saved to checkpoints/voc/1726356812/base1/config.yaml
[09/15 00:34:04 detectron2]: [Refine] n = 24, α = 0.1
[09/15 00:34:19 d2.data.build]: Removed 1920 images with no usable annotations. 14631 images left.
[09/15 00:34:19 d2.data.dataset_mapper]: [DatasetMapper] Augmentations used in training: [ResizeShortestEdge(short_edge_length=..., max_size=1333, sample_style='choice'), RandomFlip()]
[09/15 00:34:19 d2.data.build]: Using training sampler TrainingSampler
[09/15 00:34:20 d2.data.common]: Serializing 14631 elements to byte tensors and concatenating them all ...
[09/15 00:34:20 d2.data.common]: Serialized dataset takes 6.67 MiB
[09/15 00:34:21 fvcore.common.checkpoint]: [Checkpointer] Loading from ./pretrain/R-101.pkl ...
[09/15 00:34:21 fvcore.common.checkpoint]: Reading a file from 'torchvision'
WARNING [09/15 00:34:21 fvcore.common.checkpoint]: Some model parameters or buffers are not found in the checkpoint:
proposal_generator.rpn_head.anchor_deltas.{bias, weight}
proposal_generator.rpn_head.conv.{bias, weight}
proposal_generator.rpn_head.objectness_logits.{bias, weight}
refine.centroids
refine.fc.{bias, weight}
roi_heads.box_predictor.bbox_pred.{bias, weight}
roi_heads.box_predictor.cls_score.{bias, weight}
WARNING [09/15 00:34:21 fvcore.common.checkpoint]: The checkpoint state_dict contains keys that are not used by the model:
  stem.fc.{bias, weight}
[09/15 00:34:21 d2.engine.train_loop]: Starting training from iteration 0
[09/15 00:34:50 d2.utils.events]:  eta: 1:34:55  iter: 19  total_loss: 1.641  loss_cls: 0.6298  loss_box_reg: 0.09006  loss_rpn_cls: 0.6894  loss_rpn_loc: 0.2287  time: 0.3175  data_time: 1.1447  lr: 0.0038162  max_mem: 6738M
[09/15 00:36:02 d2.utils.events]:  eta: 1:35:28  iter: 239  total_loss: 1.068  loss_cls: 0.3076  loss_box_reg: 0.1915  loss_rpn_cls: 0.2955  loss_rpn_loc: 0.2438  time: 0.3277  data_time: 0.0325  lr: 0.02  max_mem: 6738M
[09/15 00:36:10 d2.utils.events]:  eta: 1:36:09  iter: 259  total_loss: 1.094  loss_cls: 0.3248  loss_box_reg: 0.2258  loss_rpn_cls: 0.2857  loss_rpn_loc: 0.2279  time: 0.3312  data_time: 0.0243  lr: 0.02  max_mem: 6738M
[09/15 00:36:17 d2.utils.events]:  eta: 1:37:03  iter: 279  total_loss: 0.9903  loss_cls: 0.2795  loss_box_reg: 0.1875  loss_rpn_cls: 0.2785  loss_rpn_loc: 0.1986  time: 0.3340  data_time: 0.0269  lr: 0.02  max_mem: 6764M
[09/15 00:36:25 d2.utils.events]:  eta: 1:38:16  iter: 299  total_loss: 1.01  loss_cls: 0.2953  loss_box_reg: 0.2031  loss_rpn_cls: 0.2793  loss_rpn_loc: 0.2226  time: 0.3369  data_time: 0.0234  lr: 0.02  max_mem: 6764M
[09/15 00:36:32 d2.utils.events]:  eta: 1:38:36  iter: 319  total_loss: 0.9839  loss_cls: 0.293  loss_box_reg: 0.2016  loss_rpn_cls: 0.2569  loss_rpn_loc: 0.2256  time: 0.3396  data_time: 0.0267  lr: 0.02  max_mem: 6764M
[09/15 00:36:40 d2.utils.events]:  eta: 1:39:42  iter: 339  total_loss: 0.9333  loss_cls: 0.2648  loss_box_reg: 0.1885  loss_rpn_cls: 0.2593  loss_rpn_loc: 0.2113  time: 0.3425  data_time: 0.0238  lr: 0.02  max_mem: 6841M
[09/15 00:36:48 d2.utils.events]:  eta: 1:40:50  iter: 359  total_loss: 0.9126  loss_cls: 0.2642  loss_box_reg: 0.1995  loss_rpn_cls: 0.2567  loss_rpn_loc: 0.2002  time: 0.3444  data_time: 0.0295  lr: 0.02  max_mem: 6841M
[09/15 00:36:55 d2.utils.events]:  eta: 1:42:12  iter: 379  total_loss: 0.9291  loss_cls: 0.2759  loss_box_reg: 0.2011  loss_rpn_cls: 0.2499  loss_rpn_loc: 0.193  time: 0.3464  data_time: 0.0263  lr: 0.02  max_mem: 6841M
[09/15 00:37:03 d2.utils.events]:  eta: 1:43:16  iter: 399  total_loss: 0.9749  loss_cls: 0.2764  loss_box_reg: 0.216  loss_rpn_cls: 0.2681  loss_rpn_loc: 0.2256  time: 0.3493  data_time: 0.0219  lr: 0.02  max_mem: 6841M
[09/15 00:37:11 d2.utils.events]:  eta: 1:43:43  iter: 419  total_loss: 0.9413  loss_cls: 0.2649  loss_box_reg: 0.2012  loss_rpn_cls: 0.2582  loss_rpn_loc: 0.2216  time: 0.3512  data_time: 0.0258  lr: 0.02  max_mem: 7319M
[09/15 00:37:19 d2.utils.events]:  eta: 1:44:12  iter: 439  total_loss: 0.9535  loss_cls: 0.273  loss_box_reg: 0.2108  loss_rpn_cls: 0.2705  loss_rpn_loc: 0.2185  time: 0.3529  data_time: 0.0244  lr: 0.02  max_mem: 7319M
[09/15 00:37:27 d2.utils.events]:  eta: 1:44:45  iter: 459  total_loss: 0.9832  loss_cls: 0.2728  loss_box_reg: 0.2163  loss_rpn_cls: 0.2476  loss_rpn_loc: 0.2446  time: 0.3545  data_time: 0.0244  lr: 0.02  max_mem: 7319M
[09/15 00:37:35 d2.utils.events]:  eta: 1:45:14  iter: 479  total_loss: 0.9394  loss_cls: 0.2367  loss_box_reg: 0.1828  loss_rpn_cls: 0.2653  loss_rpn_loc: 0.2326  time: 0.3561  data_time: 0.0230  lr: 0.02  max_mem: 7319M
[09/15 00:37:42 d2.utils.events]:  eta: 1:45:36  iter: 499  total_loss: 0.9299  loss_cls: 0.254  loss_box_reg: 0.2123  loss_rpn_cls: 0.2465  loss_rpn_loc: 0.2005  time: 0.3571  data_time: 0.0256  lr: 0.02  max_mem: 7319M
[09/15 00:37:50 d2.utils.events]:  eta: 1:46:03  iter: 519  total_loss: 0.8464  loss_cls: 0.2187  loss_box_reg: 0.1796  loss_rpn_cls: 0.2404  loss_rpn_loc: 0.1804  time: 0.3590  data_time: 0.0160  lr: 0.02  max_mem: 7319M
[09/15 00:37:58 d2.utils.events]:  eta: 1:46:34  iter: 539  total_loss: 0.8497  loss_cls: 0.2512  loss_box_reg: 0.2065  loss_rpn_cls: 0.2292  loss_rpn_loc: 0.1842  time: 0.3604  data_time: 0.0235  lr: 0.02  max_mem: 7319M
[09/15 00:38:06 d2.utils.events]:  eta: 1:46:38  iter: 559  total_loss: 1.003  loss_cls: 0.2676  loss_box_reg: 0.2394  loss_rpn_cls: 0.2441  loss_rpn_loc: 0.194  time: 0.3612  data_time: 0.0231  lr: 0.02  max_mem: 7319M
[09/15 00:38:14 d2.utils.events]:  eta: 1:47:07  iter: 579  total_loss: 0.8508  loss_cls: 0.247  loss_box_reg: 0.1806  loss_rpn_cls: 0.2336  loss_rpn_loc: 0.2065  time: 0.3627  data_time: 0.0220  lr: 0.02  max_mem: 7319M
[09/15 00:38:22 d2.utils.events]:  eta: 1:47:18  iter: 599  total_loss: 1.038  loss_cls: 0.2854  loss_box_reg: 0.2557  loss_rpn_cls: 0.2531  loss_rpn_loc: 0.2258  time: 0.3634  data_time: 0.0235  lr: 0.02  max_mem: 7319M
[09/15 00:38:30 d2.utils.events]:  eta: 1:47:36  iter: 619  total_loss: 0.9718  loss_cls: 0.2678  loss_box_reg: 0.2456  loss_rpn_cls: 0.2361  loss_rpn_loc: 0.199  time: 0.3643  data_time: 0.0197  lr: 0.02  max_mem: 7319M
[09/15 00:38:37 d2.utils.events]:  eta: 1:47:43  iter: 639  total_loss: 0.8915  loss_cls: 0.2488  loss_box_reg: 0.2159  loss_rpn_cls: 0.2165  loss_rpn_loc: 0.187  time: 0.3652  data_time: 0.0232  lr: 0.02  max_mem: 7319M
[09/15 00:38:45 d2.utils.events]:  eta: 1:47:44  iter: 659  total_loss: 0.9015  loss_cls: 0.247  loss_box_reg: 0.2019  loss_rpn_cls: 0.2276  loss_rpn_loc: 0.2178  time: 0.3659  data_time: 0.0217  lr: 0.02  max_mem: 7319M
[09/15 00:38:53 d2.utils.events]:  eta: 1:47:43  iter: 679  total_loss: 0.9127  loss_cls: 0.2408  loss_box_reg: 0.2124  loss_rpn_cls: 0.2399  loss_rpn_loc: 0.1987  time: 0.3669  data_time: 0.0152  lr: 0.02  max_mem: 7319M
[09/15 00:39:01 d2.utils.events]:  eta: 1:47:48  iter: 699  total_loss: 0.8717  loss_cls: 0.241  loss_box_reg: 0.2305  loss_rpn_cls: 0.207  loss_rpn_loc: 0.2019  time: 0.3677  data_time: 0.0193  lr: 0.02  max_mem: 7319M
[09/15 00:39:09 d2.utils.events]:  eta: 1:47:43  iter: 719  total_loss: 0.9668  loss_cls: 0.2594  loss_box_reg: 0.2401  loss_rpn_cls: 0.2181  loss_rpn_loc: 0.2264  time: 0.3684  data_time: 0.0192  lr: 0.02  max_mem: 7319M
[09/15 00:39:17 d2.utils.events]:  eta: 1:47:40  iter: 739  total_loss: 0.8686  loss_cls: 0.2322  loss_box_reg: 0.219  loss_rpn_cls: 0.2091  loss_rpn_loc: 0.2056  time: 0.3689  data_time: 0.0184  lr: 0.02  max_mem: 7319M
[09/15 00:39:25 d2.utils.events]:  eta: 1:47:51  iter: 759  total_loss: 0.8755  loss_cls: 0.2386  loss_box_reg: 0.2301  loss_rpn_cls: 0.2025  loss_rpn_loc: 0.1893  time: 0.3695  data_time: 0.0236  lr: 0.02  max_mem: 7319M
[09/15 00:39:32 d2.utils.events]:  eta: 1:47:52  iter: 779  total_loss: 0.9076  loss_cls: 0.2567  loss_box_reg: 0.234  loss_rpn_cls: 0.2156  loss_rpn_loc: 0.1872  time: 0.3700  data_time: 0.0215  lr: 0.02  max_mem: 7319M
[09/15 00:39:40 d2.utils.events]:  eta: 1:47:59  iter: 799  total_loss: 0.855  loss_cls: 0.2318  loss_box_reg: 0.2134  loss_rpn_cls: 0.2043  loss_rpn_loc: 0.2036  time: 0.3707  data_time: 0.0229  lr: 0.02  max_mem: 7319M
[09/15 00:39:48 d2.utils.events]:  eta: 1:48:08  iter: 819  total_loss: 0.8771  loss_cls: 0.2476  loss_box_reg: 0.2362  loss_rpn_cls: 0.2268  loss_rpn_loc: 0.1991  time: 0.3713  data_time: 0.0212  lr: 0.02  max_mem: 7319M
[09/15 00:39:56 d2.utils.events]:  eta: 1:48:11  iter: 839  total_loss: 0.8932  loss_cls: 0.2437  loss_box_reg: 0.213  loss_rpn_cls: 0.2315  loss_rpn_loc: 0.2052  time: 0.3718  data_time: 0.0221  lr: 0.02  max_mem: 7319M
[09/15 00:40:04 d2.utils.events]:  eta: 1:47:58  iter: 859  total_loss: 0.9185  loss_cls: 0.2626  loss_box_reg: 0.2284  loss_rpn_cls: 0.2177  loss_rpn_loc: 0.186  time: 0.3720  data_time: 0.0189  lr: 0.02  max_mem: 7319M
[09/15 00:40:12 d2.utils.events]:  eta: 1:47:57  iter: 879  total_loss: 0.932  loss_cls: 0.2462  loss_box_reg: 0.2576  loss_rpn_cls: 0.2108  loss_rpn_loc: 0.1906  time: 0.3724  data_time: 0.0196  lr: 0.02  max_mem: 7319M
[09/15 00:40:20 d2.utils.events]:  eta: 1:48:00  iter: 899  total_loss: 0.8855  loss_cls: 0.2351  loss_box_reg: 0.2327  loss_rpn_cls: 0.2078  loss_rpn_loc: 0.1986  time: 0.3730  data_time: 0.0188  lr: 0.02  max_mem: 7319M
[09/15 00:40:27 d2.utils.events]:  eta: 1:47:59  iter: 919  total_loss: 0.8857  loss_cls: 0.2325  loss_box_reg: 0.2339  loss_rpn_cls: 0.2048  loss_rpn_loc: 0.2058  time: 0.3734  data_time: 0.0199  lr: 0.02  max_mem: 7319M
[09/15 00:40:35 d2.utils.events]:  eta: 1:48:04  iter: 939  total_loss: 0.8851  loss_cls: 0.2432  loss_box_reg: 0.2274  loss_rpn_cls: 0.2054  loss_rpn_loc: 0.2046  time: 0.3739  data_time: 0.0217  lr: 0.02  max_mem: 7319M
[09/15 00:40:43 d2.utils.events]:  eta: 1:47:59  iter: 959  total_loss: 0.8885  loss_cls: 0.227  loss_box_reg: 0.2368  loss_rpn_cls: 0.208  loss_rpn_loc: 0.1987  time: 0.3742  data_time: 0.0204  lr: 0.02  max_mem: 7319M
[09/15 00:40:51 d2.utils.events]:  eta: 1:47:54  iter: 979  total_loss: 0.8355  loss_cls: 0.2195  loss_box_reg: 0.2084  loss_rpn_cls: 0.2133  loss_rpn_loc: 0.1931  time: 0.3744  data_time: 0.0187  lr: 0.02  max_mem: 7319M
[09/15 00:40:59 d2.utils.events]:  eta: 1:47:50  iter: 999  total_loss: 0.8967  loss_cls: 0.2251  loss_box_reg: 0.2385  loss_rpn_cls: 0.207  loss_rpn_loc: 0.2133  time: 0.3747  data_time: 0.0207  lr: 0.02  max_mem: 7319M
[09/15 00:41:06 d2.utils.events]:  eta: 1:47:56  iter: 1019  total_loss: 0.8312  loss_cls: 0.2184  loss_box_reg: 0.2312  loss_rpn_cls: 0.1804  loss_rpn_loc: 0.2176  time: 0.3748  data_time: 0.0195  lr: 0.02  max_mem: 7319M
[09/15 00:41:14 d2.utils.events]:  eta: 1:48:04  iter: 1039  total_loss: 0.8974  loss_cls: 0.233  loss_box_reg: 0.2575  loss_rpn_cls: 0.1939  loss_rpn_loc: 0.2048  time: 0.3750  data_time: 0.0278  lr: 0.02  max_mem: 7319M
[09/15 00:41:22 d2.utils.events]:  eta: 1:48:10  iter: 1059  total_loss: 0.9307  loss_cls: 0.2466  loss_box_reg: 0.254  loss_rpn_cls: 0.216  loss_rpn_loc: 0.2106  time: 0.3752  data_time: 0.0215  lr: 0.02  max_mem: 7319M
[09/15 00:41:29 d2.utils.events]:  eta: 1:48:14  iter: 1079  total_loss: 0.8107  loss_cls: 0.2045  loss_box_reg: 0.2068  loss_rpn_cls: 0.1847  loss_rpn_loc: 0.2108  time: 0.3755  data_time: 0.0191  lr: 0.02  max_mem: 7319M
[09/15 00:41:37 d2.utils.events]:  eta: 1:48:27  iter: 1099  total_loss: 0.8904  loss_cls: 0.2357  loss_box_reg: 0.267  loss_rpn_cls: 0.2028  loss_rpn_loc: 0.2008  time: 0.3759  data_time: 0.0190  lr: 0.02  max_mem: 7319M
[09/15 00:41:45 d2.utils.events]:  eta: 1:48:28  iter: 1119  total_loss: 0.8289  loss_cls: 0.2312  loss_box_reg: 0.2396  loss_rpn_cls: 0.1871  loss_rpn_loc: 0.1892  time: 0.3761  data_time: 0.0240  lr: 0.02  max_mem: 7319M
[09/15 00:41:53 d2.utils.events]:  eta: 1:48:28  iter: 1139  total_loss: 0.8233  loss_cls: 0.2351  loss_box_reg: 0.242  loss_rpn_cls: 0.2093  loss_rpn_loc: 0.1913  time: 0.3762  data_time: 0.0180  lr: 0.02  max_mem: 7466M
[09/15 00:42:01 d2.utils.events]:  eta: 1:48:25  iter: 1159  total_loss: 0.8345  loss_cls: 0.2151  loss_box_reg: 0.2506  loss_rpn_cls: 0.1735  loss_rpn_loc: 0.1774  time: 0.3764  data_time: 0.0218  lr: 0.02  max_mem: 7466M
[09/15 00:42:08 d2.utils.events]:  eta: 1:48:31  iter: 1179  total_loss: 0.9112  loss_cls: 0.2554  loss_box_reg: 0.2726  loss_rpn_cls: 0.198  loss_rpn_loc: 0.1974  time: 0.3766  data_time: 0.0184  lr: 0.02  max_mem: 7466M
[09/15 00:42:16 d2.utils.events]:  eta: 1:48:34  iter: 1199  total_loss: 0.8343  loss_cls: 0.2288  loss_box_reg: 0.2291  loss_rpn_cls: 0.1961  loss_rpn_loc: 0.2052  time: 0.3766  data_time: 0.0299  lr: 0.02  max_mem: 7466M
[09/15 00:42:24 d2.utils.events]:  eta: 1:48:31  iter: 1219  total_loss: 0.8171  loss_cls: 0.2257  loss_box_reg: 0.2413  loss_rpn_cls: 0.1852  loss_rpn_loc: 0.1872  time: 0.3769  data_time: 0.0228  lr: 0.02  max_mem: 7466M
[09/15 00:42:31 d2.utils.events]:  eta: 1:48:21  iter: 1239  total_loss: 0.8451  loss_cls: 0.2437  loss_box_reg: 0.2492  loss_rpn_cls: 0.1847  loss_rpn_loc: 0.1814  time: 0.3769  data_time: 0.0227  lr: 0.02  max_mem: 7466M
[09/15 00:42:39 d2.utils.events]:  eta: 1:48:17  iter: 1259  total_loss: 0.8872  loss_cls: 0.2417  loss_box_reg: 0.2546  loss_rpn_cls: 0.1965  loss_rpn_loc: 0.1921  time: 0.3772  data_time: 0.0219  lr: 0.02  max_mem: 7466M
[09/15 00:42:47 d2.utils.events]:  eta: 1:48:12  iter: 1279  total_loss: 0.8331  loss_cls: 0.2083  loss_box_reg: 0.2522  loss_rpn_cls: 0.174  loss_rpn_loc: 0.1881  time: 0.3773  data_time: 0.0305  lr: 0.02  max_mem: 7466M
[09/15 00:42:55 d2.utils.events]:  eta: 1:48:10  iter: 1299  total_loss: 0.8459  loss_cls: 0.2068  loss_box_reg: 0.2403  loss_rpn_cls: 0.1834  loss_rpn_loc: 0.197  time: 0.3774  data_time: 0.0187  lr: 0.02  max_mem: 7466M
[09/15 00:43:02 d2.utils.events]:  eta: 1:48:02  iter: 1319  total_loss: 0.8127  loss_cls: 0.2039  loss_box_reg: 0.2302  loss_rpn_cls: 0.1794  loss_rpn_loc: 0.1877  time: 0.3775  data_time: 0.0156  lr: 0.02  max_mem: 7466M
[09/15 00:43:10 d2.utils.events]:  eta: 1:47:52  iter: 1339  total_loss: 0.8351  loss_cls: 0.2169  loss_box_reg: 0.2311  loss_rpn_cls: 0.1874  loss_rpn_loc: 0.2051  time: 0.3776  data_time: 0.0222  lr: 0.02  max_mem: 7466M
[09/15 00:43:18 d2.utils.events]:  eta: 1:47:44  iter: 1359  total_loss: 0.8325  loss_cls: 0.2178  loss_box_reg: 0.2221  loss_rpn_cls: 0.1912  loss_rpn_loc: 0.2146  time: 0.3776  data_time: 0.0255  lr: 0.02  max_mem: 7466M
[09/15 00:43:25 d2.utils.events]:  eta: 1:47:39  iter: 1379  total_loss: 0.8361  loss_cls: 0.2326  loss_box_reg: 0.2378  loss_rpn_cls: 0.183  loss_rpn_loc: 0.1921  time: 0.3777  data_time: 0.0187  lr: 0.02  max_mem: 7466M
[09/15 00:43:33 d2.utils.events]:  eta: 1:47:19  iter: 1399  total_loss: 0.8073  loss_cls: 0.2246  loss_box_reg: 0.2435  loss_rpn_cls: 0.1803  loss_rpn_loc: 0.1904  time: 0.3777  data_time: 0.0252  lr: 0.02  max_mem: 7466M
[09/15 00:43:41 d2.utils.events]:  eta: 1:47:07  iter: 1419  total_loss: 0.8077  loss_cls: 0.2072  loss_box_reg: 0.23  loss_rpn_cls: 0.1708  loss_rpn_loc: 0.1843  time: 0.3778  data_time: 0.0242  lr: 0.02  max_mem: 7466M
[09/15 00:43:49 d2.utils.events]:  eta: 1:47:02  iter: 1439  total_loss: 0.789  loss_cls: 0.2055  loss_box_reg: 0.2267  loss_rpn_cls: 0.1799  loss_rpn_loc: 0.1944  time: 0.3780  data_time: 0.0208  lr: 0.02  max_mem: 7466M
[09/15 00:43:56 d2.utils.events]:  eta: 1:46:55  iter: 1459  total_loss: 0.8137  loss_cls: 0.2127  loss_box_reg: 0.2544  loss_rpn_cls: 0.1813  loss_rpn_loc: 0.175  time: 0.3782  data_time: 0.0280  lr: 0.02  max_mem: 7466M
[09/15 00:44:04 d2.utils.events]:  eta: 1:46:48  iter: 1479  total_loss: 0.8285  loss_cls: 0.1964  loss_box_reg: 0.2292  loss_rpn_cls: 0.184  loss_rpn_loc: 0.1936  time: 0.3783  data_time: 0.0258  lr: 0.02  max_mem: 7466M
[09/15 00:44:12 d2.utils.events]:  eta: 1:46:40  iter: 1499  total_loss: 0.8188  loss_cls: 0.2234  loss_box_reg: 0.2419  loss_rpn_cls: 0.1716  loss_rpn_loc: 0.1806  time: 0.3784  data_time: 0.0263  lr: 0.02  max_mem: 7466M
[09/15 00:44:20 d2.utils.events]:  eta: 1:46:27  iter: 1519  total_loss: 0.8017  loss_cls: 0.1916  loss_box_reg: 0.2164  loss_rpn_cls: 0.1803  loss_rpn_loc: 0.1884  time: 0.3785  data_time: 0.0192  lr: 0.02  max_mem: 7466M
[09/15 00:44:27 d2.utils.events]:  eta: 1:46:11  iter: 1539  total_loss: 0.7945  loss_cls: 0.2131  loss_box_reg: 0.2371  loss_rpn_cls: 0.1728  loss_rpn_loc: 0.1768  time: 0.3786  data_time: 0.0233  lr: 0.02  max_mem: 7466M
[09/15 00:44:35 d2.utils.events]:  eta: 1:46:02  iter: 1559  total_loss: 0.8181  loss_cls: 0.2212  loss_box_reg: 0.231  loss_rpn_cls: 0.1814  loss_rpn_loc: 0.1966  time: 0.3787  data_time: 0.0299  lr: 0.02  max_mem: 7466M
[09/15 00:44:43 d2.utils.events]:  eta: 1:45:45  iter: 1579  total_loss: 0.8262  loss_cls: 0.2198  loss_box_reg: 0.2374  loss_rpn_cls: 0.1741  loss_rpn_loc: 0.1908  time: 0.3788  data_time: 0.0223  lr: 0.02  max_mem: 7466M
[09/15 00:44:51 d2.utils.events]:  eta: 1:45:39  iter: 1599  total_loss: 0.8052  loss_cls: 0.2031  loss_box_reg: 0.2316  loss_rpn_cls: 0.163  loss_rpn_loc: 0.1738  time: 0.3790  data_time: 0.0231  lr: 0.02  max_mem: 7466M
[09/15 00:44:58 d2.utils.events]:  eta: 1:45:29  iter: 1619  total_loss: 0.8955  loss_cls: 0.2426  loss_box_reg: 0.2539  loss_rpn_cls: 0.1894  loss_rpn_loc: 0.2001  time: 0.3790  data_time: 0.0251  lr: 0.02  max_mem: 7466M
[09/15 00:45:06 d2.utils.events]:  eta: 1:45:21  iter: 1639  total_loss: 0.8308  loss_cls: 0.2212  loss_box_reg: 0.2442  loss_rpn_cls: 0.1779  loss_rpn_loc: 0.1834  time: 0.3792  data_time: 0.0214  lr: 0.02  max_mem: 7466M
[09/15 00:45:14 d2.utils.events]:  eta: 1:45:13  iter: 1659  total_loss: 0.8609  loss_cls: 0.2292  loss_box_reg: 0.2466  loss_rpn_cls: 0.185  loss_rpn_loc: 0.1947  time: 0.3793  data_time: 0.0237  lr: 0.02  max_mem: 7466M
[09/15 00:45:22 d2.utils.events]:  eta: 1:45:03  iter: 1679  total_loss: 0.8314  loss_cls: 0.2141  loss_box_reg: 0.2303  loss_rpn_cls: 0.1813  loss_rpn_loc: 0.1923  time: 0.3795  data_time: 0.0253  lr: 0.02  max_mem: 7466M
[09/15 00:45:29 d2.utils.events]:  eta: 1:44:52  iter: 1699  total_loss: 0.8379  loss_cls: 0.2191  loss_box_reg: 0.2543  loss_rpn_cls: 0.1708  loss_rpn_loc: 0.1983  time: 0.3796  data_time: 0.0236  lr: 0.02  max_mem: 7466M
[09/15 00:45:37 d2.utils.events]:  eta: 1:44:44  iter: 1719  total_loss: 0.8048  loss_cls: 0.2063  loss_box_reg: 0.223  loss_rpn_cls: 0.1629  loss_rpn_loc: 0.1891  time: 0.3796  data_time: 0.0197  lr: 0.02  max_mem: 7466M
